Date, Bitcoin,Ethereum,Bitcoin Cash,Litecoin,XRP,Dash,Monero,Others
March 5 2015, 86.86, 0, 0, 1.61, 6.97, 0.43, 0.06, 4.07, 
March 6 2015, 85.67, 0, 0, 1.59, 8.28, 0.39, 0.07, 4, 
March 7 2015, 86.01, 0, 0, 1.59, 7.9, 0.39, 0.07, 4.04, 
March 8 2015, 86.25, 0, 0, 1.59, 7.63, 0.4, 0.07, 4.06, 
March 9 2015, 86.64, 0, 0, 1.6, 7.25, 0.4, 0.07, 4.04, 
March 10 2015, 86.55, 0, 0, 1.55, 7.42, 0.4, 0.07, 4.01, 
March 11 2015, 87.17, 0, 0, 1.59, 6.9, 0.34, 0.11, 3.89, 
March 12 2015, 87.16, 0, 0, 1.59, 6.91, 0.36, 0.1, 3.89, 
March 13 2015, 87.13, 0, 0, 1.61, 6.96, 0.34, 0.1, 3.85, 
March 14 2015, 86.84, 0, 0, 1.62, 7.25, 0.32, 0.09, 3.87, 
March 15 2015, 86.38, 0, 0, 1.63, 7.73, 0.34, 0.1, 3.82, 
March 16 2015, 86.54, 0, 0, 1.64, 7.57, 0.35, 0.11, 3.8, 
March 17 2015, 86.66, 0, 0, 1.62, 7.5, 0.37, 0.11, 3.74, 
March 18 2015, 86.64, 0, 0, 1.61, 7.54, 0.37, 0.11, 3.74, 
March 19 2015, 86.09, 0, 0, 1.59, 7.95, 0.39, 0.1, 3.88, 
March 20 2015, 86.11, 0, 0, 1.57, 7.81, 0.41, 0.1, 4, 
March 21 2015, 85.94, 0, 0, 1.55, 7.98, 0.45, 0.1, 3.97, 
March 22 2015, 86.17, 0, 0, 1.55, 7.71, 0.57, 0.1, 3.9, 
March 23 2015, 86.18, 0, 0, 1.55, 7.67, 0.55, 0.12, 3.94, 
March 24 2015, 86.32, 0, 0, 1.54, 7.62, 0.55, 0.12, 3.84, 
March 25 2015, 85.92, 0, 0, 1.55, 7.87, 0.65, 0.12, 3.89, 
March 26 2015, 86.41, 0, 0, 1.58, 7.37, 0.68, 0.13, 3.83, 
March 27 2015, 86.82, 0, 0, 1.57, 6.92, 0.66, 0.13, 3.9, 
March 28 2015, 86.63, 0, 0, 1.58, 7.1, 0.63, 0.13, 3.93, 
March 29 2015, 86.74, 0, 0, 1.58, 6.95, 0.61, 0.14, 3.99, 
March 30 2015, 86.74, 0, 0, 1.6, 6.9, 0.61, 0.13, 4.03, 
March 31 2015, 86.95, 0, 0, 1.6, 6.83, 0.58, 0.14, 3.9, 
April 1 2015, 87.25, 0, 0, 1.59, 6.54, 0.53, 0.17, 3.91, 
April 2 2015, 87.51, 0, 0, 1.6, 6.2, 0.51, 0.18, 3.93, 
April 3 2015, 87.56, 0, 0, 1.57, 6.2, 0.58, 0.17, 3.86, 
April 4 2015, 86.97, 0, 0, 1.57, 6.79, 0.58, 0.15, 3.88, 
April 5 2015, 86.84, 0, 0, 1.56, 6.94, 0.55, 0.15, 3.89, 
April 6 2015, 87.24, 0, 0, 1.56, 6.74, 0.52, 0.13, 3.75, 
April 7 2015, 87.2, 0, 0, 1.55, 6.81, 0.54, 0.13, 3.71, 
April 8 2015, 86.89, 0, 0, 1.55, 7.02, 0.51, 0.13, 3.85, 
April 9 2015, 86.61, 0, 0, 1.55, 7.37, 0.49, 0.13, 3.79, 
April 10 2015, 86.84, 0, 0, 1.55, 7.11, 0.47, 0.13, 3.84, 
April 11 2015, 86.84, 0, 0, 1.53, 7.18, 0.44, 0.16, 3.8, 
April 12 2015, 87.14, 0, 0, 1.5, 6.99, 0.46, 0.15, 3.71, 
April 13 2015, 86.94, 0, 0, 1.47, 7.25, 0.46, 0.15, 3.68, 
April 14 2015, 86.91, 0, 0, 1.51, 7.18, 0.46, 0.13, 3.76, 
April 15 2015, 86.71, 0, 0, 1.46, 7.39, 0.46, 0.13, 3.81, 
April 16 2015, 87.02, 0, 0, 1.45, 7.09, 0.45, 0.14, 3.82, 
April 17 2015, 87.21, 0, 0, 1.47, 6.87, 0.43, 0.13, 3.85, 
April 18 2015, 86.92, 0, 0, 1.51, 7.09, 0.41, 0.13, 3.9, 
April 19 2015, 87.02, 0, 0, 1.49, 7.01, 0.43, 0.14, 3.87, 
April 20 2015, 87.19, 0, 0, 1.49, 6.91, 0.41, 0.14, 3.83, 
April 21 2015, 87.17, 0, 0, 1.49, 6.96, 0.4, 0.14, 3.81, 
April 22 2015, 87.24, 0, 0, 1.48, 6.9, 0.4, 0.12, 3.83, 
April 23 2015, 87.47, 0, 0, 1.46, 6.71, 0.44, 0.12, 3.77, 
April 24 2015, 87.36, 0, 0, 1.47, 6.76, 0.51, 0.12, 3.74, 
April 25 2015, 87.27, 0, 0, 1.46, 6.9, 0.44, 0.11, 3.78, 
April 26 2015, 87.09, 0, 0, 1.46, 7.08, 0.46, 0.11, 3.76, 
April 27 2015, 87.22, 0, 0, 1.44, 7, 0.45, 0.12, 3.74, 
April 28 2015, 87.4, 0, 0, 1.45, 6.84, 0.45, 0.11, 3.69, 
April 29 2015, 87.56, 0, 0, 1.45, 6.73, 0.44, 0.09, 3.69, 
April 30 2015, 87.5, 0, 0, 1.44, 6.87, 0.43, 0.1, 3.63, 
May 1 2015, 87.6, 0, 0, 1.47, 6.75, 0.41, 0.1, 3.64, 
May 2 2015, 87.62, 0, 0, 1.45, 6.79, 0.39, 0.1, 3.62, 
May 3 2015, 87.66, 0, 0, 1.45, 6.75, 0.39, 0.1, 3.61, 
May 4 2015, 87.86, 0, 0, 1.43, 6.65, 0.38, 0.1, 3.55, 
May 5 2015, 87.85, 0, 0, 1.42, 6.67, 0.4, 0.09, 3.54, 
May 6 2015, 87.81, 0, 0, 1.44, 6.71, 0.41, 0.09, 3.52, 
May 7 2015, 87.91, 0, 0, 1.44, 6.6, 0.41, 0.09, 3.51, 
May 8 2015, 88.14, 0, 0, 1.48, 6.36, 0.4, 0.09, 3.5, 
May 9 2015, 88.43, 0, 0, 1.47, 6.06, 0.38, 0.09, 3.53, 
May 10 2015, 88.31, 0, 0, 1.46, 6.21, 0.38, 0.1, 3.51, 
May 11 2015, 88.41, 0, 0, 1.45, 6.16, 0.38, 0.11, 3.47, 
May 12 2015, 88.43, 0, 0, 1.44, 6.08, 0.39, 0.1, 3.53, 
May 13 2015, 88.37, 0, 0, 1.46, 5.97, 0.38, 0.1, 3.69, 
May 14 2015, 88.48, 0, 0, 1.46, 5.82, 0.38, 0.09, 3.73, 
May 15 2015, 88.61, 0, 0, 1.49, 5.58, 0.38, 0.1, 3.8, 
May 16 2015, 88.52, 0, 0, 1.49, 5.6, 0.41, 0.11, 3.83, 
May 17 2015, 88.57, 0, 0, 1.5, 5.55, 0.43, 0.12, 3.79, 
May 18 2015, 88.77, 0, 0, 1.51, 5.39, 0.42, 0.11, 3.77, 
May 19 2015, 89.05, 0, 0, 1.52, 4.94, 0.41, 0.12, 3.92, 
May 20 2015, 88.34, 0, 0, 1.52, 5.48, 0.41, 0.11, 4.1, 
May 21 2015, 88.14, 0, 0, 1.52, 5.65, 0.41, 0.11, 4.14, 
May 22 2015, 88.19, 0, 0, 1.53, 5.52, 0.4, 0.1, 4.21, 
May 23 2015, 87.8, 0, 0, 1.81, 5.44, 0.4, 0.09, 4.41, 
May 24 2015, 87.58, 0, 0, 1.84, 5.59, 0.4, 0.1, 4.46, 
May 25 2015, 87.64, 0, 0, 1.83, 5.56, 0.4, 0.1, 4.43, 
May 26 2015, 87.37, 0, 0, 1.83, 5.75, 0.39, 0.09, 4.52, 
May 27 2015, 87.4, 0, 0, 1.85, 5.62, 0.38, 0.09, 4.61, 
May 28 2015, 87.1, 0, 0, 1.88, 5.75, 0.37, 0.09, 4.77, 
May 29 2015, 86.35, 0, 0, 1.87, 6.37, 0.38, 0.09, 4.9, 
May 30 2015, 85.59, 0, 0, 1.83, 7.22, 0.39, 0.09, 4.84, 
May 31 2015, 85.88, 0, 0, 1.86, 7.01, 0.38, 0.09, 4.74, 
June 1 2015, 86.16, 0, 0, 1.7, 6.95, 0.39, 0.1, 4.66, 
June 2 2015, 86.44, 0, 0, 1.73, 6.67, 0.4, 0.1, 4.63, 
June 3 2015, 86.33, 0, 0, 1.77, 6.62, 0.41, 0.1, 4.73, 
June 4 2015, 86.15, 0, 0, 1.79, 6.86, 0.41, 0.1, 4.65, 
June 5 2015, 86.19, 0, 0, 1.78, 6.76, 0.4, 0.1, 4.73, 
June 6 2015, 86, 0, 0, 1.83, 6.81, 0.41, 0.11, 4.8, 
June 7 2015, 85.96, 0, 0, 1.88, 6.76, 0.41, 0.11, 4.84, 
June 8 2015, 85.97, 0, 0, 1.86, 6.79, 0.41, 0.11, 4.82, 
June 9 2015, 86.13, 0, 0, 1.88, 6.75, 0.41, 0.11, 4.66, 
June 10 2015, 86.2, 0, 0, 1.87, 6.71, 0.4, 0.1, 4.68, 
June 11 2015, 86.13, 0, 0, 1.85, 6.74, 0.39, 0.1, 4.75, 
June 12 2015, 86.15, 0, 0, 1.87, 6.75, 0.39, 0.1, 4.71, 
June 13 2015, 86.23, 0, 0, 1.88, 6.71, 0.4, 0.1, 4.63, 
June 14 2015, 86.03, 0, 0, 1.93, 6.75, 0.4, 0.1, 4.75, 
June 15 2015, 85.97, 0, 0, 2.06, 6.69, 0.4, 0.1, 4.74, 
June 16 2015, 85.83, 0, 0, 2.03, 6.79, 0.39, 0.11, 4.82, 
June 17 2015, 85.03, 0, 0, 2.42, 7.18, 0.38, 0.1, 4.86, 
June 18 2015, 84.37, 0, 0, 2.77, 7.29, 0.39, 0.1, 5.05, 
June 19 2015, 83.87, 0, 0, 2.91, 7.63, 0.38, 0.1, 5.08, 
June 20 2015, 83.32, 0, 0, 2.61, 8.5, 0.38, 0.1, 5.07, 
June 21 2015, 83.23, 0, 0, 2.87, 8.35, 0.38, 0.11, 5.04, 
June 22 2015, 83.37, 0, 0, 2.84, 8.26, 0.37, 0.1, 5.01, 
June 23 2015, 83.67, 0, 0, 2.88, 7.82, 0.37, 0.1, 5.12, 
June 24 2015, 83.53, 0, 0, 2.87, 8.13, 0.37, 0.1, 4.95, 
June 25 2015, 83.49, 0, 0, 2.73, 8.39, 0.38, 0.1, 4.87, 
June 26 2015, 83.36, 0, 0, 2.77, 8.43, 0.37, 0.1, 4.93, 
June 27 2015, 83.26, 0, 0, 2.75, 8.6, 0.37, 0.1, 4.89, 
June 28 2015, 83.2, 0, 0, 2.88, 8.54, 0.37, 0.1, 4.88, 
June 29 2015, 83.23, 0, 0, 2.96, 8.52, 0.35, 0.09, 4.82, 
June 30 2015, 82.57, 0, 0, 3.44, 8.65, 0.35, 0.09, 4.87, 
July 1 2015, 83, 0, 0, 3.59, 8.11, 0.35, 0.09, 4.84, 
July 2 2015, 83.2, 0, 0, 3.58, 7.92, 0.36, 0.09, 4.82, 
July 3 2015, 83, 0, 0, 3.71, 7.96, 0.36, 0.09, 4.86, 
July 4 2015, 82.94, 0, 0, 3.75, 7.99, 0.37, 0.09, 4.83, 
July 5 2015, 83.18, 0, 0, 3.71, 7.77, 0.38, 0.09, 4.84, 
July 6 2015, 83.84, 0, 0, 3.86, 6.98, 0.37, 0.09, 4.83, 
July 7 2015, 83.21, 0, 0, 4.71, 6.87, 0.37, 0.09, 4.73, 
July 8 2015, 83.38, 0, 0, 4.68, 6.64, 0.36, 0.09, 4.82, 
July 9 2015, 82.98, 0, 0, 5.28, 6.45, 0.36, 0.09, 4.8, 
July 10 2015, 81.92, 0, 0, 6.45, 6.16, 0.36, 0.09, 4.99, 
July 11 2015, 84.41, 0, 0, 4.43, 5.79, 0.42, 0.09, 4.83, 
July 12 2015, 85.81, 0, 0, 3.41, 5.58, 0.44, 0.09, 4.64, 
July 13 2015, 85.44, 0, 0, 4.05, 5.31, 0.45, 0.1, 4.63, 
July 14 2015, 85.27, 0, 0, 3.93, 5.57, 0.43, 0.1, 4.69, 
July 15 2015, 85.18, 0, 0, 3.96, 5.59, 0.43, 0.1, 4.71, 
July 16 2015, 85.57, 0, 0, 3.65, 5.6, 0.43, 0.1, 4.63, 
July 17 2015, 86.39, 0, 0, 2.99, 5.61, 0.42, 0.1, 4.47, 
July 18 2015, 86.04, 0, 0, 3.37, 5.49, 0.45, 0.1, 4.52, 
July 19 2015, 85.8, 0, 0, 3.53, 5.54, 0.45, 0.1, 4.56, 
July 20 2015, 85.89, 0, 0, 3.44, 5.57, 0.45, 0.1, 4.53, 
July 21 2015, 86.08, 0, 0, 3.33, 5.51, 0.44, 0.1, 4.52, 
July 22 2015, 86.19, 0, 0, 3.35, 5.29, 0.44, 0.11, 4.6, 
July 23 2015, 86.2, 0, 0, 3.4, 5.26, 0.44, 0.11, 4.57, 
July 24 2015, 86.32, 0, 0, 3.37, 5.15, 0.43, 0.11, 4.58, 
July 25 2015, 85.91, 0, 0, 3.86, 5.08, 0.42, 0.1, 4.58, 
July 26 2015, 85.77, 0, 0, 3.94, 5.18, 0.43, 0.1, 4.54, 
July 27 2015, 85.81, 0, 0, 3.85, 5.25, 0.43, 0.1, 4.53, 
July 28 2015, 85.54, 0, 0, 3.88, 5.51, 0.43, 0.11, 4.5, 
July 29 2015, 85.37, 0, 0, 4.17, 5.44, 0.42, 0.11, 4.46, 
July 30 2015, 85.39, 0, 0, 4.03, 5.54, 0.42, 0.11, 4.49, 
July 31 2015, 85.5, 0, 0, 3.89, 5.56, 0.42, 0.1, 4.49, 
August 1 2015, 85.39, 0, 0, 3.95, 5.59, 0.43, 0.1, 4.51, 
August 2 2015, 85.79, 0, 0, 3.63, 5.56, 0.42, 0.11, 4.45, 
August 3 2015, 85.92, 0, 0, 3.56, 5.54, 0.43, 0.11, 4.41, 
August 4 2015, 85.77, 0, 0, 3.75, 5.54, 0.43, 0.11, 4.37, 
August 5 2015, 85.82, 0, 0, 3.77, 5.49, 0.43, 0.11, 4.35, 
August 6 2015, 85.76, 0, 0, 3.78, 5.51, 0.43, 0.11, 4.38, 
August 7 2015, 85.92, 0, 0, 3.62, 5.51, 0.43, 0.13, 4.37, 
August 8 2015, 83.26, 3.14, 0, 3.57, 5.31, 0.38, 0.12, 4.19, 
August 9 2015, 84.53, 1.04, 0, 3.63, 5.99, 0.39, 0.14, 4.26, 
August 10 2015, 84.56, 0.98, 0, 3.54, 6.18, 0.39, 0.13, 4.19, 
August 11 2015, 84.55, 0.91, 0, 3.6, 6.18, 0.39, 0.13, 4.21, 
August 12 2015, 84.37, 1.21, 0, 3.65, 6.04, 0.39, 0.12, 4.19, 
August 13 2015, 84.29, 1.58, 0, 3.63, 5.76, 0.38, 0.13, 4.21, 
August 14 2015, 83.68, 2.44, 0, 3.52, 5.68, 0.37, 0.12, 4.16, 
August 15 2015, 83.5, 2.48, 0, 3.63, 5.71, 0.38, 0.11, 4.16, 
August 16 2015, 83.56, 2.27, 0, 3.65, 5.84, 0.37, 0.12, 4.16, 
August 17 2015, 83.88, 1.79, 0, 3.67, 5.96, 0.37, 0.13, 4.18, 
August 18 2015, 83.65, 2.08, 0, 3.73, 5.91, 0.37, 0.12, 4.11, 
August 19 2015, 83.74, 2.05, 0, 3.74, 5.89, 0.37, 0.12, 4.07, 
August 20 2015, 83.32, 2.31, 0, 3.62, 6.19, 0.38, 0.11, 4.05, 
August 21 2015, 83.13, 2.52, 0, 3.66, 6.06, 0.39, 0.13, 4.09, 
August 22 2015, 82.87, 2.65, 0, 3.66, 6.16, 0.39, 0.13, 4.12, 
August 23 2015, 82.82, 2.6, 0, 3.69, 6.29, 0.38, 0.12, 4.07, 
August 24 2015, 83.27, 2.48, 0, 3.58, 6.1, 0.38, 0.12, 4.06, 
August 25 2015, 83.07, 2.46, 0, 3.44, 6.51, 0.37, 0.11, 4.02, 
August 26 2015, 84.1, 2.23, 0, 3.13, 6.06, 0.37, 0.11, 3.99, 
August 27 2015, 84.07, 2.17, 0, 3.16, 6.11, 0.38, 0.11, 3.98, 
August 28 2015, 83.91, 2.17, 0, 3.15, 6.22, 0.38, 0.11, 4.04, 
August 29 2015, 84.24, 2.16, 0, 3.02, 6.04, 0.37, 0.11, 4.05, 
August 30 2015, 83.91, 2.15, 0, 3.04, 6.34, 0.37, 0.11, 4.05, 
August 31 2015, 83.48, 2.41, 0, 2.97, 6.58, 0.37, 0.11, 4.07, 
September 1 2015, 83.63, 2.46, 0, 2.97, 6.38, 0.37, 0.11, 4.07, 
September 2 2015, 83.59, 2.49, 0, 2.97, 6.38, 0.37, 0.11, 4.07, 
September 3 2015, 83.78, 2.42, 0, 2.94, 6.28, 0.36, 0.11, 4.08, 
September 4 2015, 84.09, 2.34, 0, 2.83, 6.19, 0.36, 0.11, 4.07, 
September 5 2015, 84.27, 2.35, 0, 2.87, 5.99, 0.35, 0.11, 4.05, 
September 6 2015, 83.76, 2.37, 0, 3, 6.28, 0.35, 0.11, 4.12, 
September 7 2015, 83.92, 2.29, 0, 3.08, 6.08, 0.34, 0.11, 4.15, 
September 8 2015, 83.99, 2.18, 0, 3.08, 6.16, 0.34, 0.11, 4.12, 
September 9 2015, 84.21, 2.16, 0, 3.04, 6.06, 0.31, 0.11, 4.08, 
September 10 2015, 84.37, 2.14, 0, 2.98, 6, 0.34, 0.11, 4.04, 
September 11 2015, 84.33, 2.03, 0, 3, 6.06, 0.33, 0.11, 4.12, 
September 12 2015, 84.72, 1.72, 0, 3.01, 6.01, 0.33, 0.11, 4.08, 
September 13 2015, 84.15, 1.86, 0, 2.94, 6.55, 0.34, 0.11, 4.03, 
September 14 2015, 83.97, 1.73, 0, 2.93, 6.88, 0.33, 0.1, 4.03, 
September 15 2015, 84.8, 1.64, 0, 3.01, 6.06, 0.33, 0.11, 4.03, 
September 16 2015, 84.43, 1.72, 0, 3, 6.29, 0.34, 0.12, 4.09, 
September 17 2015, 84.59, 1.71, 0, 2.99, 6.1, 0.35, 0.12, 4.12, 
September 18 2015, 84.65, 1.55, 0, 3.11, 6.05, 0.35, 0.12, 4.15, 
September 19 2015, 84.63, 1.53, 0, 3.12, 6.07, 0.34, 0.12, 4.18, 
September 20 2015, 84.62, 1.58, 0, 3.04, 6.08, 0.35, 0.12, 4.19, 
September 21 2015, 84.46, 1.64, 0, 3.01, 6.2, 0.34, 0.12, 4.2, 
September 22 2015, 84.57, 1.71, 0, 3.01, 5.99, 0.36, 0.12, 4.22, 
September 23 2015, 84.81, 1.6, 0, 3.03, 5.86, 0.36, 0.11, 4.19, 
September 24 2015, 85.08, 1.66, 0, 3.05, 5.51, 0.35, 0.11, 4.2, 
September 25 2015, 85.37, 1.55, 0, 3.08, 5.36, 0.35, 0.11, 4.16, 
September 26 2015, 85.6, 1.39, 0, 3.05, 5.36, 0.35, 0.11, 4.11, 
September 27 2015, 85.64, 1.36, 0, 3.05, 5.29, 0.34, 0.11, 4.17, 
September 28 2015, 85.6, 1.35, 0, 3.06, 5.33, 0.35, 0.11, 4.18, 
September 29 2015, 85.91, 1.16, 0, 3.15, 5.14, 0.34, 0.1, 4.16, 
September 30 2015, 86.21, 1.21, 0, 3.19, 4.77, 0.35, 0.1, 4.14, 
October 1 2015, 86.46, 1.34, 0, 3.21, 4.4, 0.34, 0.09, 4.13, 
October 2 2015, 86.56, 1.27, 0, 3.17, 4.38, 0.33, 0.1, 4.14, 
October 3 2015, 86.43, 1.21, 0, 3.14, 4.69, 0.33, 0.1, 4.07, 
October 4 2015, 86.5, 1.28, 0, 3.17, 4.53, 0.31, 0.1, 4.09, 
October 5 2015, 86.87, 1.22, 0, 3.18, 4.25, 0.31, 0.1, 4.05, 
October 6 2015, 87.12, 1.2, 0, 3.18, 4.05, 0.34, 0.1, 3.99, 
October 7 2015, 87.13, 1.09, 0, 3.17, 4.14, 0.33, 0.1, 4.01, 
October 8 2015, 86.9, 1.11, 0, 3.2, 4.29, 0.34, 0.09, 4.03, 
October 9 2015, 87.25, 1.08, 0, 3.2, 4.08, 0.34, 0.09, 3.92, 
October 10 2015, 87.33, 1.19, 0, 3.22, 3.86, 0.34, 0.09, 3.94, 
October 11 2015, 87.24, 1.13, 0, 3.21, 4.02, 0.34, 0.09, 3.93, 
October 12 2015, 87.28, 1.11, 0, 3.23, 4.03, 0.33, 0.09, 3.91, 
October 13 2015, 87.09, 1.13, 0, 3.23, 4.18, 0.33, 0.09, 3.93, 
October 14 2015, 87.36, 1.08, 0, 3.22, 4.24, 0.33, 0.09, 3.65, 
October 15 2015, 87.62, 0.9, 0, 3.17, 4.26, 0.33, 0.09, 3.61, 
October 16 2015, 87.69, 0.99, 0, 3.11, 4.2, 0.31, 0.09, 3.59, 
October 17 2015, 88.1, 0.9, 0, 3.03, 4.07, 0.31, 0.09, 3.47, 
October 18 2015, 88.41, 0.9, 0, 2.95, 3.9, 0.32, 0.09, 3.4, 
October 19 2015, 88.54, 0.87, 0, 2.95, 3.78, 0.32, 0.09, 3.42, 
October 20 2015, 88.54, 0.85, 0, 2.98, 3.82, 0.32, 0.09, 3.38, 
October 21 2015, 88.98, 0.8, 0, 2.96, 3.53, 0.32, 0.09, 3.3, 
October 22 2015, 89.02, 0.72, 0, 2.98, 3.5, 0.31, 0.09, 3.35, 
October 23 2015, 89.09, 0.77, 0, 2.95, 3.46, 0.32, 0.08, 3.31, 
October 24 2015, 89.11, 0.91, 0, 2.91, 3.41, 0.3, 0.09, 3.24, 
October 25 2015, 89.28, 0.9, 0, 2.87, 3.34, 0.29, 0.08, 3.21, 
October 26 2015, 89.49, 1.02, 0, 2.77, 3.2, 0.28, 0.08, 3.13, 
October 27 2015, 89.34, 1.02, 0, 2.83, 3.29, 0.28, 0.08, 3.13, 
October 28 2015, 89.32, 1.26, 0, 2.73, 3.18, 0.26, 0.08, 3.14, 
October 29 2015, 89.34, 1.35, 0, 2.68, 3.11, 0.25, 0.08, 3.16, 
October 30 2015, 88.85, 1.64, 0, 2.97, 2.96, 0.26, 0.08, 3.22, 
October 31 2015, 88.85, 1.42, 0, 3.18, 2.92, 0.3, 0.08, 3.23, 
November 1 2015, 88.95, 1.32, 0, 3.16, 2.96, 0.27, 0.08, 3.23, 
November 2 2015, 88.9, 1.36, 0, 3.11, 3.02, 0.27, 0.08, 3.23, 
November 3 2015, 89.07, 1.39, 0, 3.07, 2.98, 0.26, 0.07, 3.14, 
November 4 2015, 90.23, 1.02, 0, 2.99, 2.69, 0.25, 0.07, 2.74, 
November 5 2015, 91.21, 0.91, 0, 2.8, 2.35, 0.21, 0.07, 2.44, 
November 6 2015, 91.13, 1.02, 0, 2.63, 2.33, 0.23, 0.07, 2.58, 
November 7 2015, 91, 1.12, 0, 2.48, 2.43, 0.25, 0.07, 2.62, 
November 8 2015, 91.03, 1.08, 0, 2.44, 2.46, 0.26, 0.07, 2.64, 
November 9 2015, 90.94, 1.18, 0, 2.43, 2.48, 0.24, 0.08, 2.62, 
November 10 2015, 91.09, 1.25, 0, 2.35, 2.49, 0.24, 0.08, 2.48, 
November 11 2015, 90.91, 1.25, 0, 2.34, 2.58, 0.26, 0.08, 2.55, 
November 12 2015, 90.42, 1.22, 0, 2.52, 2.76, 0.26, 0.09, 2.72, 
November 13 2015, 90.44, 1.18, 0, 2.55, 2.76, 0.27, 0.08, 2.69, 
November 14 2015, 90.56, 1.2, 0, 2.52, 2.71, 0.27, 0.08, 2.64, 
November 15 2015, 90.61, 1.21, 0, 2.53, 2.64, 0.27, 0.08, 2.64, 
November 16 2015, 90.52, 1.29, 0, 2.51, 2.62, 0.26, 0.08, 2.7, 
November 17 2015, 90.6, 1.26, 0, 2.53, 2.58, 0.26, 0.08, 2.68, 
November 18 2015, 90.54, 1.33, 0, 2.53, 2.57, 0.25, 0.08, 2.68, 
November 19 2015, 90.52, 1.35, 0, 2.51, 2.59, 0.26, 0.08, 2.68, 
November 20 2015, 90.53, 1.33, 0, 2.53, 2.6, 0.25, 0.08, 2.67, 
November 21 2015, 90.4, 1.33, 0, 2.57, 2.65, 0.25, 0.07, 2.71, 
November 22 2015, 90.5, 1.33, 0, 2.54, 2.63, 0.25, 0.07, 2.65, 
November 23 2015, 90.4, 1.38, 0, 2.55, 2.66, 0.24, 0.07, 2.68, 
November 24 2015, 90.45, 1.32, 0, 2.54, 2.71, 0.24, 0.07, 2.65, 
November 25 2015, 90.48, 1.33, 0, 2.55, 2.64, 0.24, 0.08, 2.66, 
November 26 2015, 90.46, 1.22, 0, 2.64, 2.67, 0.24, 0.07, 2.69, 
November 27 2015, 90.74, 1.15, 0, 2.74, 2.47, 0.23, 0.07, 2.58, 
November 28 2015, 90.96, 1.12, 0, 2.65, 2.42, 0.22, 0.07, 2.54, 
November 29 2015, 90.96, 1.2, 0, 2.6, 2.41, 0.22, 0.07, 2.54, 
November 30 2015, 91.05, 1.09, 0, 2.62, 2.41, 0.21, 0.07, 2.53, 
Dec 1 2015, 91.3, 1.09, 0, 2.55, 2.3, 0.21, 0.06, 2.47, 
Dec 2 2015, 91.23, 1.12, 0, 2.52, 2.32, 0.22, 0.06, 2.51, 
Dec 3 2015, 91.24, 1.07, 0, 2.5, 2.37, 0.22, 0.07, 2.52, 
Dec 4 2015, 91.22, 1.06, 0, 2.48, 2.42, 0.24, 0.06, 2.51, 
Dec 5 2015, 90.95, 1.03, 0, 2.46, 2.69, 0.24, 0.06, 2.55, 
Dec 6 2015, 90.93, 1.04, 0, 2.44, 2.8, 0.22, 0.07, 2.48, 
Dec 7 2015, 91.13, 0.99, 0, 2.36, 2.77, 0.22, 0.07, 2.44, 
Dec 8 2015, 91.06, 0.94, 0, 2.44, 2.84, 0.22, 0.07, 2.42, 
Dec 9 2015, 90.55, 0.92, 0, 2.4, 3.37, 0.21, 0.06, 2.48, 
Dec 10 2015, 89.97, 0.88, 0, 2.31, 4.18, 0.22, 0.07, 2.36, 
Dec 11 2015, 89.91, 0.93, 0, 2.3, 4.22, 0.22, 0.06, 2.33, 
Dec 12 2015, 90.48, 0.95, 0, 2.27, 3.73, 0.21, 0.06, 2.28, 
Dec 13 2015, 90.12, 1.04, 0, 2.21, 4.03, 0.22, 0.06, 2.3, 
Dec 14 2015, 90.18, 0.99, 0, 2.18, 4.08, 0.22, 0.06, 2.27, 
Dec 15 2015, 90.34, 1.02, 0, 2.14, 3.94, 0.22, 0.08, 2.24, 
Dec 16 2015, 91.33, 1.01, 0, 2.2, 2.95, 0.21, 0.08, 2.19, 
Dec 17 2015, 91.32, 1, 0, 2.17, 3.04, 0.22, 0.07, 2.16, 
Dec 18 2015, 91.32, 0.96, 0, 2.21, 3.03, 0.21, 0.07, 2.17, 
Dec 19 2015, 91.55, 0.93, 0, 2.17, 2.86, 0.21, 0.07, 2.19, 
Dec 20 2015, 91.63, 0.92, 0, 2.16, 2.8, 0.21, 0.07, 2.19, 
Dec 21 2015, 91.5, 0.98, 0, 2.14, 2.89, 0.21, 0.07, 2.2, 
Dec 22 2015, 91.45, 0.95, 0, 2.1, 2.93, 0.21, 0.07, 2.26, 
Dec 23 2015, 91.5, 0.95, 0, 2.09, 2.91, 0.22, 0.07, 2.24, 
Dec 24 2015, 91.57, 0.9, 0, 2.15, 2.84, 0.21, 0.07, 2.23, 
Dec 25 2015, 91.73, 0.89, 0, 2.14, 2.7, 0.23, 0.07, 2.22, 
Dec 26 2015, 91.54, 0.88, 0, 2.12, 2.9, 0.24, 0.07, 2.23, 
Dec 27 2015, 91.21, 0.95, 0, 2.19, 3.03, 0.25, 0.07, 2.28, 
Dec 28 2015, 91.19, 0.93, 0, 2.19, 3.06, 0.24, 0.07, 2.3, 
Dec 29 2015, 91.14, 0.92, 0, 2.18, 3.06, 0.26, 0.07, 2.35, 
Dec 30 2015, 91.31, 0.92, 0, 2.17, 2.98, 0.26, 0.07, 2.28, 
Dec 31 2015, 91.2, 0.95, 0, 2.16, 2.96, 0.34, 0.07, 2.3, 
